"","Niveldeactividad","SonrisayRisa","Placeraltaintensidad","Impulsividad","Aprox","Timidez","Miedo","Malestar","Tristeza","Frustracin","Autotranquilizacion","controlInhibitorio","Placerbajaintensidad","Sensibilidadperceptual","Atencionfoc","distractibilidad"
"18",0.307295826503705,0.914683972569154,-0.244317582600422,-0.00188988746911801,1.32822769690857,0.889614930224084,-0.0389101453906572,0.752276217022846,1.38404250652965,1.09634592504436,-0.687024736427697,-0.161378109353924,-0.763245888529627,1.01991409635976,-0.0194600039424933,-1.28025820081269
"19",0.196318875432674,-0.678190143394908,-0.192945548632181,-0.260426493244494,1.371869585624,-1.51994483665213,0.183289163537809,-0.131253113415979,-0.739411868875371,-1.0137425310626,2.04609002746351,0.769649444611024,1.57584674248367,0.439898019072896,0.391959861227176,1.7624680304447
"20",0.515377609761891,0.790965594630198,0.0510716127169643,-0.745182629073324,0.891808809754212,-0.388739297240776,1.07208639925167,0.646780177567464,0.531771702795665,0.227485972529728,0.736472536432307,0.223446612951587,0.927854864973231,0.577997085093577,-0.81809856574244,-1.02669768154124
"22",1.00090177069766,0.914683972569154,-1.23322923648907,-0.114999652495845,0.106254812876372,-0.885366119421369,0.035156290918832,-1.10709147837826,-0.912755083194149,-1.3861110821403,-0.0606859363692948,1.07999196259934,0.200839587766395,0.343228672858418,1.05749199606046,0.241104914816009
"23",0.418272777574738,0.327021677359112,-0.0388294467274581,0.870671157022776,-0.679299184001468,-0.315164953214022,-0.680819260072892,-0.0125700690286745,0.531771702795665,-0.529663414661592,-0.715494681884896,-0.732408342452426,-0.39973824992621,-0.913472827929782,0.658172715160491,-0.519576642998339
"24",-0.552775544296793,-0.755514129606755,-0.539706777917809,-2.47414618019615,0.659052069938556,1.58857119847825,1.68930670183074,0.752276217022846,-0.421615975957613,-0.529663414661592,0.266718436388505,0.595857634537568,-0.289105490351256,0.343228672858418,-0.551885711809125,0.241104914816009
"25",-0.441798593225761,-0.508077373728842,-0.244317582600422,-0.858292394100051,-0.010123557031455,0.742466242170575,0.245011193795716,-0.118066108484057,-0.306053833078427,-1.0137425310626,0.494478000046106,0.980682356843079,0.690784665884045,-0.913472827929782,0.658172715160491,0.494665434087458
"26",-1.9399874326847,0.713641608418351,1.03998326660561,0.999939459910464,0.440842626361378,-1.73147107572905,0.146255945383065,0.541284138112081,-0.667185529575881,0.0413016969908795,0.266718436388505,0.508961729500839,0.327277027280626,0.577997085093577,-0.152566430909151,-0.773137162269788
"28",-0.122739858896544,0.203303299420156,0.577634960891437,-0.00188988746911801,0.0480656279224578,-0.73821743136786,-0.162354205906471,-1.43676660167633,-1.63501847618906,-1.10062852631406,0.494478000046106,0.620685035976632,0.43790978685558,-1.94921582308489,0.258853434260518,0.494665434087458
"29",0.737331511903956,-0.384358995789886,0.847338139224703,0.62829308910836,0.208085886545722,0.107887524939817,-0.816607726640287,-0.144440118347902,0.213975809877906,0.227485972529728,-0.530440036413096,-0.111723306475794,-0.0204259313835125,-0.416316190255329,-0.285672857875809,-1.02669768154124
